rep_id,timestamp,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az
2,0.0,0.61,0.51,0.48,-0.36,87.05,74.48,9.99,-0.94,0.25,-0.01
2,0.025,0.61,0.51,0.48,-0.36,87.13,74.5,10.02,-0.93,0.28,-0.0
2,0.05,0.61,0.51,0.48,-0.36,87.23,74.52,10.09,-0.91,0.27,0.0
2,0.075,0.61,0.51,0.48,-0.36,87.33,74.53,10.2,-0.93,0.27,-0.01
2,0.1,0.61,0.51,0.48,-0.36,87.4,74.53,10.27,-0.93,0.25,-0.01
2,0.125,0.61,0.51,0.48,-0.36,87.42,74.52,10.26,-0.93,0.27,0.01
2,0.15,0.61,0.51,0.48,-0.36,87.44,74.51,10.29,-0.93,0.27,-0.01
2,0.175,0.61,0.51,0.48,-0.36,87.44,74.51,10.29,-0.93,0.27,-0.01
2,0.2,0.61,0.51,0.48,-0.36,87.43,74.51,10.33,-0.93,0.24,-0.01
2,0.225,0.61,0.51,0.48,-0.36,87.37,74.49,10.27,-0.93,0.27,0.0
2,0.25,0.61,0.51,0.48,-0.36,87.29,74.47,10.19,-0.94,0.27,0.0
2,0.275,0.61,0.51,0.48,-0.36,87.19,74.46,10.12,-0.93,0.26,0.0
2,0.3,0.61,0.51,0.48,-0.36,87.1,74.44,10.05,-0.93,0.27,-0.01
2,0.325,0.61,0.51,0.48,-0.36,87.0,74.43,9.99,-0.91,0.26,-0.01
2,0.35,0.61,0.5,0.48,-0.36,86.92,74.42,9.94,-0.93,0.25,-0.0
2,0.375,0.61,0.5,0.48,-0.36,86.79,74.42,9.86,-0.94,0.25,-0.0
2,0.4,0.61,0.5,0.48,-0.36,86.79,74.42,9.86,-0.94,0.26,-0.01
2,0.425,0.61,0.5,0.48,-0.36,86.71,74.41,9.81,-0.94,0.26,-0.01
2,0.45,0.61,0.5,0.48,-0.36,86.68,74.41,9.81,-0.92,0.27,-0.0
2,0.475,0.61,0.5,0.48,-0.36,86.61,74.42,9.81,-0.92,0.25,-0.02
2,0.5,0.61,0.5,0.48,-0.36,86.59,74.44,9.83,-0.93,0.25,-0.0
2,0.525,0.61,0.5,0.48,-0.36,86.55,74.44,9.84,-0.91,0.26,-0.0
2,0.55,0.61,0.5,0.48,-0.36,86.52,74.44,9.85,-0.93,0.25,-0.01
2,0.575,0.61,0.5,0.48,-0.36,86.52,74.44,9.85,-0.93,0.25,-0.01
2,0.6,0.61,0.5,0.48,-0.36,86.52,74.43,9.9,-0.93,0.26,-0.0
2,0.625,0.61,0.5,0.48,-0.36,86.5,74.44,9.95,-0.93,0.26,-0.0
2,0.65,0.61,0.5,0.48,-0.36,86.5,74.44,9.98,-0.93,0.26,-0.02
2,0.675,0.61,0.5,0.48,-0.36,86.48,74.45,10.03,-0.92,0.26,-0.01
2,0.7,0.61,0.5,0.48,-0.36,86.45,74.46,10.09,-0.93,0.25,0.0
2,0.725,0.61,0.5,0.48,-0.36,86.42,74.47,10.12,-0.93,0.25,0.0
2,0.75,0.61,0.5,0.48,-0.36,86.41,74.47,10.13,-0.93,0.26,0.0
2,0.775,0.61,0.5,0.49,-0.36,86.38,74.48,10.17,-0.94,0.27,-0.0
